,iteration,max_houses,old_score,new_score
444,444,20,16549950.0,10291350.0
445,445,20,16549950.0,15702630.0
446,446,20,16549950.0,13109550.0
447,447,20,16549950.0,14319000.0
448,448,20,16549950.0,14823900.0
449,449,20,16549950.0,15575700.0
450,450,20,16549950.0,15885300.0
451,451,20,16549950.0,12968250.0
452,452,20,16549950.0,13588050.0
453,453,20,16549950.0,12304350.0
454,454,20,16549950.0,16013310.0
455,455,20,16549950.0,15679050.0
456,456,20,16549950.0,15634200.0
457,457,20,16549950.0,13365750.0
458,458,20,16549950.0,16291350.0
459,459,20,16549950.0,15253500.0
460,460,20,16549950.0,13021470.0
461,461,20,16549950.0,13966050.0
462,462,20,16549950.0,13176900.0
463,463,20,16549950.0,15571950.0
464,464,20,16549950.0,13157400.0
465,465,20,16549950.0,16297500.0
466,466,20,16549950.0,14372400.0
467,467,20,16549950.0,14340900.0
468,468,20,16549950.0,14507850.0
469,469,20,16549950.0,14467590.0
470,470,20,16549950.0,13126950.0
471,471,20,16549950.0,15308550.0
472,472,20,16549950.0,12560550.0
473,473,20,16549950.0,15688590.0
474,474,20,16549950.0,14592510.0
475,475,20,16549950.0,15149850.0
476,476,20,16549950.0,13231710.0
477,477,20,16549950.0,16257150.0
478,478,20,16549950.0,14294190.0
479,479,20,16549950.0,13296600.0
480,480,20,16549950.0,15303030.0
481,481,20,16549950.0,15255990.0
482,482,20,16549950.0,15249750.0
483,483,20,16549950.0,14476350.0
484,484,20,16549950.0,14503350.0
485,485,20,16549950.0,16265700.0
486,486,20,16549950.0,16047450.0
487,487,20,16549950.0,15499800.0
488,488,20,16549950.0,15599430.0
489,489,20,16549950.0,14056350.0
490,490,20,16549950.0,15230250.0
491,491,20,16549950.0,15511050.0
492,492,20,16549950.0,14094300.0
493,493,20,16549950.0,14201700.0
494,494,20,16549950.0,16157790.0
495,495,20,16549950.0,13996800.0
496,496,20,16549950.0,14876550.0
497,497,20,16549950.0,13858590.0
498,498,20,16549950.0,15847350.0
499,499,20,16549950.0,13215900.0
500,500,20,16549950.0,16037550.0
501,501,20,16549950.0,13475550.0
502,502,20,16549950.0,14743500.0
503,503,20,16549950.0,15831150.0
504,504,20,16549950.0,13146150.0
505,505,20,16549950.0,15541200.0
506,506,20,16549950.0,12899850.0
507,507,20,16549950.0,12084750.0
508,508,20,16549950.0,13621950.0
509,509,20,16549950.0,13096500.0
510,510,20,16549950.0,15485100.0
511,511,20,16549950.0,12865650.0
512,512,20,16549950.0,16154850.0
513,513,20,16549950.0,14639850.0
514,514,20,16549950.0,13658550.0
515,515,20,16549950.0,14878950.0
516,516,20,16549950.0,15274350.0
517,517,20,16549950.0,12011550.0
518,518,20,16549950.0,15858390.0
519,519,20,16549950.0,15519300.0
520,520,20,16549950.0,14782950.0
521,521,20,16549950.0,15525150.0
522,522,20,16549950.0,12989550.0
523,523,20,16549950.0,15240150.0
524,524,20,16549950.0,12959700.0
525,525,20,16549950.0,15024000.0
526,526,20,16549950.0,13347030.0
527,527,20,16549950.0,14924100.0
528,528,20,16549950.0,15600000.0
529,529,20,16549950.0,14282100.0
530,530,20,16549950.0,15760950.0
531,531,20,16549950.0,13609950.0
532,532,20,16549950.0,14545800.0
533,533,20,16549950.0,15232590.0
534,534,20,16549950.0,13740600.0
535,535,20,16549950.0,13402350.0
536,536,20,16549950.0,14869050.0
537,537,20,16549950.0,13695450.0
538,538,20,16549950.0,15997350.0
539,539,20,16549950.0,15561000.0
540,540,20,16549950.0,15651000.0
541,541,20,16549950.0,12973590.0
542,542,20,16549950.0,14793150.0
543,543,20,16549950.0,16155900.0
544,544,20,16549950.0,13506300.0
545,545,20,16549950.0,15541500.0
546,546,20,16549950.0,15195000.0
547,547,20,16549950.0,15344850.0
548,548,20,16549950.0,12865650.0
549,549,20,16549950.0,13255950.0
550,550,20,16549950.0,15566850.0
551,551,20,16549950.0,15220650.0
552,552,20,16549950.0,15573300.0
553,553,20,16549950.0,16099800.0
554,554,20,16549950.0,13165110.0
555,555,20,16549950.0,13197030.0
556,556,20,16549950.0,13041450.0
557,557,20,16549950.0,13182750.0
558,558,20,16549950.0,14778750.0
559,559,20,16549950.0,12951150.0
560,560,20,16549950.0,14888070.0
561,561,20,16549950.0,13185450.0
562,562,20,16549950.0,15565800.0
563,563,20,16549950.0,14730390.0
564,564,20,16549950.0,13130700.0
565,565,20,16549950.0,15419400.0
566,566,20,16549950.0,13934550.0
567,567,20,16549950.0,15529200.0
568,568,20,16549950.0,13105050.0
569,569,20,16549950.0,13142700.0
570,570,20,16549950.0,13570950.0
571,571,20,16549950.0,14139450.0
572,572,20,16549950.0,14004000.0
573,573,20,16549950.0,13900350.0
574,574,20,16549950.0,14439750.0
575,575,20,16549950.0,14564430.0
576,576,20,16549950.0,15049350.0
577,577,20,16549950.0,12831450.0
578,578,20,16549950.0,14683350.0
579,579,20,16549950.0,15033900.0
580,580,20,16549950.0,13943100.0
581,581,20,16549950.0,13032900.0
582,582,20,16549950.0,14274900.0
583,583,20,16549950.0,13707510.0
584,584,20,16549950.0,14282100.0
585,585,20,16549950.0,14889900.0
586,586,20,16549950.0,13053390.0
587,587,20,16549950.0,13402350.0
588,588,20,16549950.0,15751200.0
589,589,20,16549950.0,14819100.0
590,590,20,16549950.0,15221700.0
591,591,20,16549950.0,13021470.0
592,592,20,16549950.0,14950800.0
593,593,20,16549950.0,14674050.0
594,594,20,16549950.0,16062150.0
595,595,20,16549950.0,13449390.0
596,596,20,16549950.0,15456000.0
597,597,20,16549950.0,14653200.0
598,598,20,16549950.0,14427450.0
599,599,20,16549950.0,14061150.0
600,600,20,16549950.0,13328310.0
601,601,20,16549950.0,16163310.0
602,602,20,16549950.0,16183950.0
603,603,20,16549950.0,15633150.0
604,604,20,16549950.0,13313400.0
605,605,20,16549950.0,14682600.0
606,606,20,16549950.0,13109550.0
607,607,20,16549950.0,15465390.0
608,608,20,16549950.0,15734100.0
609,609,20,16549950.0,16041300.0
610,610,20,16549950.0,13292550.0
611,611,20,16549950.0,15294900.0
612,612,20,16549950.0,13045200.0
613,613,20,16549950.0,13223400.0
614,614,20,16549950.0,16299900.0
615,615,20,16549950.0,15885300.0
616,616,20,16549950.0,13614750.0
617,617,20,16549950.0,14327250.0
618,618,20,16549950.0,15904590.0
619,619,20,16549950.0,15620850.0
620,620,20,16549950.0,14778750.0
621,621,20,16549950.0,15799800.0
622,622,20,16549950.0,12889950.0
623,623,20,16549950.0,12633750.0
624,624,20,16549950.0,14246850.0
625,625,20,16549950.0,13705050.0
626,626,20,16549950.0,12377550.0
627,627,20,16549950.0,14077500.0
628,628,20,16549950.0,14573550.0
629,629,20,16549950.0,15314400.0
630,630,20,16549950.0,14891250.0
631,631,20,16549950.0,15197400.0
632,632,20,16549950.0,13507350.0
633,633,20,16549950.0,15896070.0
634,634,20,16549950.0,13040190.0
635,635,20,16549950.0,10913550.0
636,636,20,16549950.0,15230250.0
637,637,20,16549950.0,13966050.0
638,638,20,16549950.0,15924990.0
639,639,20,16549950.0,16128030.0
640,640,20,16549950.0,13019550.0
641,641,20,16549950.0,15552450.0
642,642,20,16549950.0,11718750.0
643,643,20,16549950.0,15479250.0
644,644,20,16549950.0,14184900.0
645,645,20,16549950.0,12926550.0
646,646,20,16549950.0,13113600.0
647,647,20,16549950.0,16084590.0
648,648,20,16549950.0,15782700.0
649,649,20,16549950.0,16000110.0
650,650,20,16549950.0,15502200.0
651,651,20,16549950.0,15125250.0
652,652,20,16549950.0,14504400.0
653,653,20,16549950.0,13024230.0
654,654,20,16549950.0,13242600.0
655,655,20,16549950.0,13113600.0
656,656,20,16549950.0,14266950.0
657,657,20,16549950.0,13391700.0
658,658,20,16549950.0,13607550.0
659,659,20,16549950.0,10181550.0
660,660,20,16549950.0,15823710.0
661,661,20,16549950.0,14146650.0
662,662,20,16549950.0,15527850.0
663,663,20,16549950.0,15870600.0
664,664,20,16549950.0,15939270.0
665,665,20,16549950.0,15308550.0
666,666,20,16549950.0,14914200.0
667,667,20,16549950.0,15487800.0
668,668,20,16549950.0,15547650.0
669,669,20,16549950.0,13548750.0
670,670,20,16549950.0,15661350.0
671,671,20,16549950.0,16049850.0
672,672,20,16549950.0,15320550.0
673,673,20,16549950.0,12891300.0
674,674,20,16549950.0,15398550.0
675,675,20,16549950.0,14959350.0
676,676,20,16549950.0,15454650.0
677,677,20,16549950.0,16330350.0
678,678,20,16549950.0,12840000.0
679,679,20,16549950.0,15012750.0
680,680,20,16549950.0,14484900.0
681,681,20,16549950.0,16513350.0
682,682,20,16549950.0,13558950.0
683,683,20,16549950.0,13255950.0
684,684,20,16549950.0,16163310.0
685,685,20,16549950.0,15556200.0
686,686,20,16549950.0,13244910.0
687,687,20,16549950.0,15049650.0
688,688,20,16549950.0,15521700.0
689,689,20,16549950.0,15616050.0
690,690,20,16549950.0,14732550.0
691,691,20,16549950.0,14658270.0
692,692,20,16549950.0,13585350.0
693,693,20,16549950.0,15940110.0
694,694,20,16549950.0,12959700.0
695,695,20,16549950.0,15398550.0
696,696,20,16549950.0,13803900.0
697,697,20,16549950.0,15198450.0
698,698,20,16549950.0,13868550.0
699,699,20,16549950.0,13019550.0
700,700,20,16549950.0,16035150.0
701,701,20,16549950.0,10876950.0
702,702,20,16549950.0,15539100.0
703,703,20,16549950.0,15821790.0
704,704,20,16549950.0,16006050.0
705,705,20,16549950.0,15004500.0
706,706,20,16549950.0,15561000.0
707,707,20,16549950.0,13087950.0
708,708,20,16549950.0,13244910.0
709,709,20,16549950.0,15633150.0
710,710,20,16549950.0,12889950.0
711,711,20,16549950.0,15122550.0
712,712,20,16549950.0,15991590.0
713,713,20,16549950.0,13687950.0
714,714,20,16549950.0,12945000.0
715,715,20,16549950.0,14608050.0
716,716,20,16549950.0,14244150.0
717,717,20,16549950.0,16033950.0
718,718,20,16549950.0,15874350.0
719,719,20,16549950.0,15516030.0
720,720,20,16549950.0,15996270.0
721,721,20,16549950.0,15342450.0
722,722,20,16549950.0,15003450.0
723,723,20,16549950.0,13733100.0
724,724,20,16549950.0,14845950.0
725,725,20,16549950.0,16043700.0
726,726,20,16549950.0,13445550.0
727,727,20,16549950.0,12813990.0
728,728,20,16549950.0,15735150.0
729,729,20,16549950.0,13950510.0
730,730,20,16549950.0,15466950.0
731,731,20,16549950.0,16080750.0
732,732,20,16549950.0,15474150.0
733,733,20,16549950.0,11206350.0
734,734,20,16549950.0,15094800.0
735,735,20,16549950.0,15564750.0
736,736,20,16549950.0,15095550.0
737,737,20,16549950.0,13878150.0
738,738,20,16549950.0,14981550.0
739,739,20,16549950.0,14190750.0
740,740,20,16549950.0,14500350.0
741,741,20,16549950.0,12865650.0
742,742,20,16549950.0,14372400.0
743,743,20,16549950.0,14196510.0
744,744,20,16549950.0,12893790.0
745,745,20,16549950.0,12633750.0
746,746,20,16549950.0,14269050.0
747,747,20,16549950.0,15566850.0
748,748,20,16549950.0,14738700.0
749,749,20,16549950.0,15033900.0
750,750,20,16549950.0,10547550.0
751,751,20,16549950.0,15633150.0
752,752,20,16549950.0,16126710.0
753,753,20,16549950.0,15619500.0
754,754,20,16549950.0,16080750.0
755,755,20,16549950.0,14878950.0
756,756,20,16549950.0,13133190.0
757,757,20,16549950.0,15585390.0
758,758,20,16549950.0,15291150.0
759,759,20,16549950.0,14679900.0
760,760,20,16549950.0,15620070.0
761,761,20,16549950.0,15564750.0
762,762,20,16549950.0,15185100.0
763,763,20,16549950.0,10071750.0
764,764,20,16549950.0,15782700.0
765,765,20,16549950.0,11535750.0
766,766,20,16549950.0,11901750.0
767,767,20,16549950.0,12857100.0
768,768,20,16549950.0,13831950.0
769,769,20,16549950.0,15903450.0
770,770,20,16549950.0,16243110.0
771,771,20,16549950.0,13918590.0
772,772,20,16549950.0,15137550.0
773,773,20,16549950.0,15919470.0
774,774,20,16549950.0,13251450.0
