,iteration,max_houses,score
196,196,60,23500920.0
197,197,60,23154690.0
198,198,60,23124600.0
199,199,60,23540580.0
200,200,60,23951130.0
201,201,60,22909830.0
202,202,60,23007870.0
203,203,60,23243850.0
204,204,60,23422170.0
205,205,60,23945130.0
206,206,60,23332770.0
207,207,60,23503530.0
208,208,60,23347680.0
209,209,60,23324910.0
210,210,60,23398350.0
211,211,60,23137230.0
212,212,60,23852820.0
213,213,60,23712540.0
214,214,60,23139180.0
215,215,60,23515380.0
216,216,60,23223780.0
217,217,60,22989180.0
218,218,60,23270340.0
219,219,60,23167920.0
220,220,60,23404830.0
221,221,60,23299110.0
222,222,60,23153670.0
223,223,60,23319690.0
224,224,60,23714580.0
225,225,60,23914020.0
226,226,60,22893390.0
227,227,60,23615310.0
228,228,60,23157210.0
229,229,60,23024430.0
230,230,60,22900890.0
231,231,60,22881180.0
232,232,60,23059110.0
233,233,60,23637990.0
234,234,60,23776080.0
235,235,60,23187300.0
236,236,60,23062200.0
237,237,60,23807370.0
238,238,60,23521950.0
239,239,60,23272110.0
240,240,60,23336820.0
241,241,60,23532180.0
242,242,60,23349870.0
243,243,60,23120700.0
244,244,60,23335860.0
245,245,60,23006730.0
246,246,60,23806950.0
247,247,60,22857000.0
248,248,60,23452800.0
249,249,60,23068740.0
250,250,60,23476200.0
251,251,60,23402220.0
252,252,60,23641890.0
253,253,60,23376540.0
254,254,60,23913780.0
255,255,60,23598180.0
256,256,60,23748810.0
257,257,60,23209290.0
258,258,60,23408010.0
259,259,60,23386020.0
260,260,60,23447700.0
261,261,60,23738940.0
262,262,60,23301870.0
263,263,60,23358780.0
264,264,60,23440170.0
265,265,60,23519310.0
266,266,60,23449950.0
267,267,60,23010570.0
268,268,60,23119110.0
269,269,60,23551920.0
270,270,60,23383170.0
271,271,60,23257170.0
272,272,60,23141430.0
273,273,60,23753610.0
274,274,60,23213370.0
275,275,60,23179440.0
276,276,60,23317260.0
277,277,60,23051310.0
278,278,60,23650740.0
279,279,60,23143860.0
280,280,60,23841360.0
281,281,60,23597520.0
282,282,60,23493870.0
283,283,60,23561820.0
284,284,60,23662230.0
285,285,60,23425020.0
286,286,60,23463300.0
287,287,60,23358330.0
288,288,60,23461350.0
289,289,60,23464560.0
290,290,60,24216030.0
291,291,60,23312010.0
292,292,60,23450010.0
293,293,60,23525220.0
294,294,60,23328750.0
295,295,60,23347830.0
296,296,60,23101260.0
297,297,60,23348400.0
298,298,60,23713140.0
299,299,60,23213970.0
300,300,60,23109330.0
301,301,60,23574330.0
302,302,60,24070920.0
303,303,60,23260710.0
304,304,60,23062590.0
305,305,60,23553360.0
306,306,60,22993320.0
307,307,60,23374050.0
308,308,60,23593050.0
309,309,60,23152950.0
310,310,60,23421240.0
311,311,60,23709330.0
312,312,60,23736960.0
313,313,60,23169030.0
314,314,60,23254680.0
315,315,60,23307480.0
316,316,60,23718750.0
317,317,60,23273520.0
318,318,60,23725230.0
319,319,60,23216820.0
320,320,60,22976160.0
321,321,60,23531970.0
322,322,60,23551560.0
323,323,60,22848930.0
324,324,60,23644710.0
325,325,60,23171790.0
326,326,60,22919250.0
327,327,60,23028510.0
328,328,60,23790120.0
329,329,60,23237490.0
330,330,60,23364450.0
331,331,60,23200980.0
332,332,60,23688360.0
333,333,60,23238270.0
334,334,60,23423310.0
335,335,60,23456430.0
336,336,60,23101260.0
337,337,60,23955360.0
338,338,60,23166900.0
339,339,60,23191290.0
340,340,60,23064510.0
341,341,60,23229960.0
342,342,60,23237700.0
343,343,60,23156190.0
344,344,60,23045460.0
345,345,60,23104560.0
346,346,60,23320260.0
347,347,60,23086170.0
348,348,60,23223540.0
349,349,60,23456460.0
350,350,60,23572110.0
351,351,60,23994960.0
352,352,60,23365830.0
353,353,60,23010270.0
354,354,60,22884960.0
355,355,60,23145210.0
356,356,60,23625660.0
357,357,60,23230650.0
358,358,60,22789620.0
359,359,60,23553270.0
360,360,60,22945440.0
361,361,60,23710380.0
362,362,60,23282250.0
363,363,60,22914810.0
364,364,60,23645700.0
365,365,60,23194590.0
366,366,60,23117940.0
367,367,60,23657010.0
368,368,60,23088840.0
369,369,60,23483040.0
370,370,60,23434800.0
371,371,60,23050050.0
372,372,60,23273130.0
373,373,60,23522490.0
374,374,60,23257170.0
375,375,60,23520150.0
376,376,60,23106090.0
377,377,60,23074530.0
378,378,60,22936350.0
379,379,60,23104050.0
380,380,60,23260590.0
381,381,60,23228880.0
382,382,60,23593710.0
383,383,60,23073510.0
384,384,60,23230740.0
385,385,60,23117520.0
386,386,60,23329140.0
387,387,60,23343030.0
388,388,60,22981950.0
389,389,60,23532720.0
390,390,60,23118780.0
391,391,60,23017770.0
392,392,60,23653020.0
393,393,60,23493300.0
394,394,60,23034090.0
395,395,60,22878780.0
396,396,60,22382280.0
397,397,60,24198690.0
398,398,60,23729460.0
399,399,60,23523390.0
400,400,60,23145120.0
401,401,60,23588820.0
402,402,60,23737380.0
403,403,60,23027580.0
404,404,60,23276790.0
405,405,60,23112150.0
406,406,60,23429220.0
407,407,60,23683920.0
408,408,60,22941840.0
409,409,60,23561130.0
410,410,60,22967250.0
411,411,60,23948610.0
412,412,60,23602380.0
413,413,60,23357370.0
414,414,60,23248950.0
415,415,60,22866330.0
416,416,60,22962450.0
417,417,60,23351220.0
418,418,60,23661240.0
419,419,60,23158020.0
420,420,60,23441640.0
421,421,60,23112960.0
422,422,60,22982190.0
423,423,60,23443140.0
424,424,60,23156220.0
425,425,60,23138490.0
426,426,60,23373120.0
427,427,60,23688120.0
428,428,60,23572590.0
429,429,60,23601690.0
430,430,60,23222400.0
431,431,60,23584410.0
432,432,60,23079480.0
433,433,60,23591850.0
434,434,60,23448150.0
435,435,60,23684520.0
436,436,60,22988370.0
437,437,60,23595990.0
438,438,60,23529780.0
439,439,60,22745190.0
440,440,60,23702820.0
441,441,60,23447550.0
442,442,60,23221710.0
443,443,60,23505870.0
444,444,60,23781450.0
445,445,60,23390580.0
446,446,60,23636640.0
447,447,60,23420340.0
448,448,60,22977750.0
449,449,60,23534700.0
450,450,60,23727210.0
451,451,60,22928640.0
452,452,60,23552670.0
453,453,60,23404740.0
454,454,60,23541030.0
455,455,60,23544270.0
456,456,60,23451120.0
457,457,60,23004210.0
458,458,60,23454870.0
459,459,60,23296140.0
460,460,60,23254800.0
461,461,60,23028600.0
462,462,60,23054100.0
463,463,60,22704810.0
464,464,60,23144550.0
465,465,60,23561700.0
466,466,60,23372220.0
467,467,60,23402790.0
468,468,60,23325480.0
469,469,60,23083740.0
470,470,60,22914360.0
471,471,60,23607930.0
472,472,60,22945050.0
473,473,60,23799810.0
474,474,60,23177940.0
475,475,60,23269050.0
476,476,60,23141460.0
477,477,60,23434830.0
478,478,60,23311470.0
479,479,60,23628750.0
480,480,60,23596560.0
481,481,60,23257740.0
482,482,60,23085270.0
483,483,60,23016990.0
484,484,60,23586750.0
485,485,60,23123010.0
486,486,60,23452290.0
487,487,60,23495340.0
488,488,60,23309370.0
489,489,60,22933050.0
490,490,60,23178090.0
491,491,60,23536260.0
492,492,60,23846610.0
493,493,60,23773380.0
494,494,60,23039880.0
495,495,60,23277660.0
496,496,60,23536170.0
497,497,60,23523060.0
498,498,60,23639670.0
499,499,60,23402430.0
500,500,60,23494590.0
501,501,60,23656080.0
502,502,60,23650500.0
503,503,60,23460360.0
504,504,60,23457270.0
505,505,60,23473110.0
506,506,60,23405970.0
507,507,60,23269740.0
508,508,60,23608830.0
509,509,60,22706400.0
510,510,60,23489520.0
511,511,60,23095410.0
512,512,60,23111130.0
513,513,60,23164410.0
514,514,60,23397300.0
515,515,60,23238000.0
516,516,60,23527260.0
517,517,60,22868640.0
518,518,60,23397270.0
519,519,60,23343180.0
520,520,60,23373240.0
521,521,60,23431350.0
522,522,60,23685060.0
523,523,60,23948430.0
524,524,60,23449650.0
525,525,60,23364000.0
526,526,60,23420310.0
527,527,60,23240670.0
528,528,60,23249760.0
529,529,60,23513700.0
530,530,60,23452140.0
531,531,60,23030070.0
532,532,60,23399010.0
533,533,60,23271660.0
534,534,60,23453490.0
535,535,60,23342460.0
536,536,60,23780670.0
537,537,60,23173140.0
538,538,60,22950720.0
539,539,60,23678940.0
540,540,60,23178180.0
541,541,60,23529210.0
542,542,60,23207490.0
543,543,60,22783380.0
544,544,60,23138370.0
545,545,60,23321820.0
546,546,60,23150280.0
547,547,60,23597280.0
548,548,60,23614710.0
549,549,60,23046360.0
550,550,60,23110170.0
551,551,60,23202840.0
552,552,60,23420910.0
553,553,60,22978050.0
554,554,60,23525130.0
555,555,60,23353770.0
556,556,60,23134740.0
557,557,60,23361330.0
558,558,60,23363190.0
559,559,60,23227170.0
560,560,60,23368320.0
561,561,60,23466120.0
562,562,60,23393100.0
563,563,60,23288790.0
564,564,60,23414520.0
565,565,60,23135190.0
566,566,60,23455650.0
567,567,60,22991430.0
568,568,60,23114460.0
569,569,60,23253420.0
570,570,60,23219130.0
571,571,60,23079870.0
572,572,60,23552400.0
573,573,60,23500560.0
574,574,60,23396040.0
575,575,60,23235180.0
576,576,60,23692620.0
577,577,60,23632800.0
578,578,60,23428620.0
579,579,60,23324460.0
580,580,60,23148000.0
581,581,60,23316120.0
582,582,60,23109660.0
583,583,60,23674200.0
584,584,60,23525700.0
585,585,60,23119020.0
586,586,60,23294820.0
587,587,60,23507760.0
588,588,60,23445150.0
589,589,60,23292990.0
590,590,60,23451630.0
591,591,60,23051640.0
592,592,60,23304510.0
593,593,60,23316360.0
594,594,60,23680020.0
595,595,60,23275680.0
596,596,60,23439120.0
597,597,60,23337600.0
598,598,60,22946520.0
599,599,60,23380320.0
600,600,60,23204850.0
601,601,60,22943190.0
602,602,60,23336220.0
603,603,60,22932720.0
604,604,60,23453490.0
605,605,60,23435130.0
606,606,60,23180790.0
607,607,60,23205690.0
608,608,60,23356020.0
609,609,60,23750520.0
610,610,60,23127330.0
611,611,60,23374860.0
612,612,60,23448750.0
613,613,60,23519040.0
614,614,60,23656890.0
615,615,60,23641050.0
616,616,60,23363700.0
617,617,60,23405280.0
618,618,60,23787810.0
619,619,60,23470530.0
620,620,60,23047770.0
621,621,60,23301660.0
622,622,60,23003520.0
623,623,60,23155470.0
624,624,60,23151840.0
625,625,60,23231760.0
626,626,60,23096550.0
627,627,60,23563080.0
628,628,60,23643780.0
629,629,60,23228910.0
630,630,60,23343960.0
631,631,60,23811030.0
632,632,60,23386260.0
633,633,60,23529690.0
634,634,60,23786670.0
635,635,60,22842750.0
636,636,60,23429790.0
637,637,60,23084460.0
638,638,60,23224800.0
639,639,60,23002830.0
640,640,60,23287290.0
641,641,60,23274060.0
642,642,60,23205540.0
643,643,60,23405640.0
644,644,60,23376720.0
645,645,60,23115240.0
646,646,60,23747550.0
647,647,60,23839440.0
648,648,60,23283420.0
649,649,60,23275290.0
650,650,60,22870950.0
651,651,60,23364450.0
652,652,60,23407200.0
653,653,60,23517480.0
654,654,60,23895990.0
655,655,60,22812990.0
656,656,60,23751330.0
657,657,60,23159700.0
658,658,60,23433540.0
659,659,60,23300850.0
660,660,60,23538690.0
661,661,60,23378250.0
662,662,60,23063370.0
663,663,60,23258190.0
664,664,60,23452920.0
665,665,60,23818020.0
666,666,60,23151240.0
667,667,60,23169390.0
668,668,60,23178060.0
669,669,60,23299230.0
670,670,60,22990980.0
671,671,60,24280800.0
672,672,60,23088900.0
673,673,60,23159820.0
674,674,60,23317020.0
675,675,60,23264250.0
676,676,60,23266890.0
677,677,60,23008740.0
678,678,60,23434350.0
679,679,60,23207250.0
680,680,60,23534580.0
681,681,60,23011830.0
682,682,60,23228670.0
683,683,60,23568870.0
684,684,60,22979190.0
685,685,60,23304690.0
686,686,60,23298570.0
687,687,60,23673750.0
688,688,60,23395230.0
689,689,60,23472870.0
690,690,60,23160630.0
691,691,60,22974120.0
692,692,60,22872480.0
693,693,60,23149560.0
694,694,60,22782780.0
695,695,60,23326320.0
696,696,60,23405430.0
697,697,60,23687310.0
698,698,60,23285790.0
699,699,60,23049000.0
700,700,60,23850840.0
701,701,60,23409870.0
702,702,60,22867290.0
703,703,60,23295390.0
704,704,60,23563290.0
705,705,60,23224560.0
706,706,60,23403330.0
707,707,60,23567760.0
708,708,60,23224680.0
709,709,60,23425230.0
710,710,60,22939200.0
711,711,60,23372130.0
712,712,60,23039430.0
713,713,60,23180580.0
714,714,60,23149530.0
715,715,60,23613450.0
716,716,60,23199630.0
717,717,60,23257050.0
718,718,60,23558550.0
719,719,60,23258100.0
720,720,60,23506170.0
721,721,60,23485680.0
722,722,60,23622000.0
723,723,60,23143080.0
724,724,60,23072760.0
725,725,60,23025030.0
726,726,60,23435190.0
727,727,60,23012880.0
728,728,60,23239950.0
729,729,60,23275860.0
730,730,60,23207580.0
731,731,60,23346750.0
732,732,60,23282370.0
733,733,60,23448150.0
734,734,60,23279400.0
735,735,60,22934100.0
736,736,60,23183610.0
737,737,60,23234160.0
738,738,60,23460120.0
739,739,60,23266080.0
740,740,60,23453490.0
741,741,60,23364810.0
742,742,60,23447490.0
743,743,60,23290680.0
744,744,60,22969410.0
745,745,60,23241000.0
746,746,60,23689170.0
747,747,60,23224680.0
748,748,60,23690850.0
749,749,60,23279430.0
750,750,60,23469330.0
751,751,60,23498760.0
752,752,60,22901130.0
753,753,60,23008650.0
754,754,60,23421360.0
755,755,60,23232000.0
756,756,60,23441580.0
757,757,60,23067570.0
758,758,60,23135640.0
759,759,60,23327880.0
760,760,60,23343690.0
761,761,60,23538900.0
762,762,60,23542920.0
763,763,60,23523900.0
764,764,60,23322150.0
765,765,60,23672520.0
766,766,60,23683530.0
767,767,60,23174010.0
768,768,60,23067240.0
769,769,60,23343570.0
770,770,60,23479500.0
771,771,60,23535480.0
772,772,60,23264280.0
773,773,60,23093040.0
774,774,60,22879710.0
775,775,60,23729310.0
776,776,60,22827810.0
777,777,60,23489610.0
778,778,60,23155710.0
779,779,60,23039010.0
780,780,60,23370540.0
781,781,60,23370480.0
782,782,60,23765910.0
783,783,60,23274840.0
784,784,60,23144220.0
785,785,60,23179650.0
786,786,60,23420820.0
787,787,60,23448600.0
788,788,60,23072940.0
789,789,60,22869750.0
790,790,60,23452020.0
791,791,60,23466990.0
792,792,60,23073660.0
793,793,60,23266650.0
794,794,60,23523090.0
795,795,60,23077530.0
796,796,60,23492610.0
797,797,60,22952670.0
798,798,60,22941960.0
799,799,60,24190680.0
800,800,60,23217870.0
801,801,60,23344950.0
802,802,60,23658360.0
803,803,60,23337900.0
804,804,60,23689410.0
805,805,60,22970100.0
806,806,60,23311080.0
807,807,60,23193810.0
808,808,60,23406330.0
809,809,60,22799310.0
810,810,60,23413440.0
811,811,60,23312160.0
812,812,60,23302920.0
813,813,60,23658900.0
814,814,60,23025420.0
815,815,60,23200770.0
816,816,60,23273700.0
817,817,60,23384640.0
818,818,60,23043180.0
819,819,60,23380290.0
820,820,60,23516220.0
821,821,60,23780940.0
822,822,60,23420880.0
823,823,60,23395950.0
824,824,60,23298780.0
825,825,60,23514870.0
826,826,60,23369040.0
827,827,60,23312220.0
828,828,60,23323080.0
829,829,60,23125080.0
830,830,60,23225730.0
831,831,60,23029620.0
832,832,60,23470080.0
833,833,60,22845150.0
834,834,60,23526930.0
835,835,60,23363220.0
836,836,60,23583810.0
837,837,60,23629770.0
838,838,60,23139060.0
839,839,60,23137710.0
840,840,60,23383980.0
841,841,60,23325930.0
842,842,60,23184690.0
843,843,60,23158200.0
844,844,60,23734710.0
845,845,60,22904220.0
846,846,60,23331150.0
847,847,60,23097960.0
848,848,60,23345550.0
849,849,60,23257860.0
850,850,60,23401530.0
851,851,60,23046720.0
852,852,60,23266410.0
853,853,60,23112870.0
854,854,60,22700820.0
855,855,60,22939830.0
856,856,60,23171700.0
857,857,60,23240550.0
858,858,60,23351730.0
859,859,60,23161590.0
860,860,60,23454210.0
861,861,60,23044350.0
862,862,60,23235720.0
863,863,60,23419110.0
864,864,60,23718030.0
865,865,60,23193570.0
866,866,60,23480460.0
867,867,60,23266410.0
868,868,60,23039670.0
869,869,60,23377680.0
870,870,60,23317830.0
871,871,60,23365170.0
872,872,60,23429340.0
873,873,60,23572770.0
874,874,60,23695320.0
875,875,60,23300040.0
876,876,60,23231880.0
877,877,60,23182620.0
878,878,60,24197970.0
879,879,60,23351280.0
880,880,60,23239710.0
881,881,60,23004270.0
882,882,60,23071470.0
883,883,60,23642790.0
884,884,60,23334540.0
885,885,60,23522280.0
886,886,60,23181030.0
887,887,60,23404260.0
888,888,60,23532120.0
889,889,60,23733690.0
890,890,60,23323290.0
891,891,60,23406060.0
892,892,60,23196090.0
893,893,60,23598030.0
894,894,60,23154480.0
895,895,60,23408070.0
896,896,60,23390910.0
897,897,60,23435280.0
898,898,60,23569320.0
899,899,60,23687370.0
900,900,60,23495700.0
901,901,60,23658270.0
902,902,60,23186850.0
903,903,60,23634210.0
904,904,60,23326530.0
905,905,60,23464020.0
906,906,60,23370960.0
907,907,60,23259570.0
908,908,60,23427360.0
909,909,60,23430900.0
910,910,60,23287830.0
911,911,60,23394570.0
912,912,60,23954250.0
913,913,60,23737650.0
914,914,60,23696310.0
915,915,60,23761080.0
916,916,60,23464380.0
917,917,60,22960200.0
918,918,60,23625660.0
919,919,60,23152980.0
920,920,60,23144280.0
921,921,60,23046060.0
922,922,60,23254440.0
923,923,60,23102940.0
924,924,60,23578440.0
925,925,60,23950860.0
926,926,60,23034060.0
927,927,60,23693730.0
928,928,60,23468790.0
929,929,60,23119110.0
930,930,60,23275380.0
931,931,60,23675190.0
932,932,60,23324430.0
933,933,60,23156640.0
934,934,60,23338770.0
935,935,60,23076390.0
936,936,60,23168040.0
937,937,60,23856060.0
938,938,60,23344020.0
939,939,60,23833650.0
940,940,60,23140530.0
941,941,60,23532900.0
942,942,60,23432190.0
943,943,60,23655390.0
944,944,60,23542770.0
945,945,60,23425260.0
946,946,60,23134410.0
947,947,60,23229450.0
948,948,60,23133930.0
949,949,60,23510640.0
950,950,60,23264400.0
951,951,60,23535390.0
952,952,60,23061120.0
953,953,60,23588400.0
954,954,60,23131650.0
955,955,60,22954020.0
956,956,60,23568000.0
957,957,60,23996730.0
958,958,60,22978320.0
959,959,60,23371860.0
960,960,60,22987740.0
961,961,60,23206920.0
962,962,60,23131500.0
963,963,60,23295060.0
964,964,60,23753610.0
965,965,60,23051970.0
966,966,60,23001390.0
967,967,60,23496570.0
968,968,60,23105220.0
969,969,60,23359320.0
970,970,60,23039220.0
971,971,60,22745040.0
972,972,60,23010690.0
973,973,60,23589840.0
974,974,60,23107380.0
975,975,60,23647500.0
976,976,60,23851560.0
977,977,60,23361990.0
978,978,60,22941750.0
979,979,60,23404380.0
980,980,60,23121390.0
981,981,60,23749920.0
982,982,60,23307240.0
983,983,60,23135190.0
984,984,60,23394450.0
985,985,60,23176590.0
986,986,60,23770920.0
987,987,60,23225610.0
988,988,60,23604780.0
989,989,60,23665440.0
990,990,60,23515740.0
991,991,60,23217030.0
992,992,60,23023350.0
993,993,60,23520420.0
994,994,60,23583120.0
995,995,60,23616300.0
996,996,60,23458740.0
997,997,60,22981290.0
998,998,60,23215320.0
999,999,60,22869420.0
